acc,val_acc,loss,val_loss
0.9403070211410522,0.9352640509605408,0.1537335216999054,0.1968376636505127
0.9509190917015076,0.9267461895942688,0.14294776320457458,0.21233732998371124
0.9435285329818726,0.9250425696372986,0.1484404057264328,0.22551366686820984
0.9459920525550842,0.9352640509605408,0.1380772739648819,0.1894090473651886
0.9497820734977722,0.9437819123268127,0.1354186087846756,0.17233097553253174
0.9514876008033752,0.9403747916221619,0.12634073197841644,0.18760937452316284
0.9501610994338989,0.9335604906082153,0.13487578928470612,0.18608421087265015
0.9535720944404602,0.9267461895942688,0.1203133836388588,0.20319578051567078
0.9533826112747192,0.9437819123268127,0.12060462683439255,0.18700037896633148
0.9598256349563599,0.9403747916221619,0.10450585931539536,0.1891302466392517
0.9550881385803223,0.9437819123268127,0.125076562166214,0.18972203135490417
0.9596361517906189,0.9403747916221619,0.10580876469612122,0.2013341635465622
0.9609626531600952,0.9335604906082153,0.10163737833499908,0.20301976799964905
0.9626681804656982,0.9420783519744873,0.09535999596118927,0.17818522453308105
0.961152195930481,0.9284497499465942,0.10144905745983124,0.22995655238628387
0.9592571258544922,0.9437819123268127,0.1069423258304596,0.1716998815536499
0.9609626531600952,0.9540033936500549,0.09690086543560028,0.16364772617816925
0.9696797132492065,0.950596272945404,0.08348830789327621,0.16652865707874298
0.968542754650116,0.9522998332977295,0.08552364259958267,0.17266707122325897
0.9702482223510742,0.945485532283783,0.0802447572350502,0.17850695550441742
0.968542754650116,0.945485532283783,0.07922647893428802,0.2026032954454422
0.9727117419242859,0.9386712312698364,0.07178802788257599,0.19882680475711823
0.9693007469177246,0.9403747916221619,0.07971138507127762,0.19213071465492249
0.9706272482872009,0.9420783519744873,0.07464636862277985,0.197971910238266
0.9694902300834656,0.9352640509605408,0.08336465805768967,0.22080853581428528
0.9725222587585449,0.9574105739593506,0.06920427083969116,0.1825513392686844
0.9715747833251953,0.9574105739593506,0.08374833315610886,0.15794891119003296
0.972143292427063,0.9369676113128662,0.06747283786535263,0.22875463962554932
0.9717642664909363,0.9352640509605408,0.0738096833229065,0.19820649921894073
0.9717642664909363,0.9540033936500549,0.07284370809793472,0.17412932217121124
0.9702482223510742,0.945485532283783,0.07545362412929535,0.1717311441898346
0.974038302898407,0.9420783519744873,0.058089982718229294,0.1676369309425354
0.9782072901725769,0.950596272945404,0.05476103350520134,0.1782047003507614
0.9801023602485657,0.9369676113128662,0.052152153104543686,0.18378739058971405
0.9821868538856506,0.9557070136070251,0.04711472988128662,0.1678662896156311
0.9776387810707092,0.9557070136070251,0.05308057740330696,0.15536077320575714
0.9755542874336243,0.9471890926361084,0.056779731065034866,0.198694109916687
0.9804813265800476,0.9488926529884338,0.050407834351062775,0.16719111800193787
0.979723334312439,0.945485532283783,0.05309639871120453,0.2058039903640747
0.977828323841095,0.9488926529884338,0.0569496750831604,0.19186286628246307
0.9808603525161743,0.959114134311676,0.05181180313229561,0.1728620082139969
0.9857873916625977,0.9557070136070251,0.03669864684343338,0.1630750298500061
0.9863559007644653,0.959114134311676,0.038023848086595535,0.15812689065933228
0.9857873916625977,0.9557070136070251,0.03554375842213631,0.16608335077762604
0.9861663579940796,0.9420783519744873,0.03740721940994263,0.1991422474384308
0.9876824021339417,0.9574105739593506,0.03303520381450653,0.17713218927383423
0.9831343293190002,0.9540033936500549,0.04810154065489769,0.18065078556537628
0.9823763370513916,0.950596272945404,0.042325038462877274,0.1803968846797943
0.9840818643569946,0.9540033936500549,0.05089997127652168,0.20034612715244293
0.9819973707199097,0.950596272945404,0.04697031155228615,0.16315306723117828
0.9878718852996826,0.959114134311676,0.03457215055823326,0.15908025205135345
