acc,val_acc,loss,val_loss
0.9502578377723694,0.9455040693283081,0.12691302597522736,0.1552027314901352
0.9535941481590271,0.9455040693283081,0.12414991110563278,0.16460470855236053
0.9584470987319946,0.9427793025970459,0.11334315687417984,0.16483232378959656
0.9599636197090149,0.9591280817985535,0.10011723637580872,0.1361091136932373
0.9620867371559143,0.9591280817985535,0.09604936838150024,0.13358645141124725
0.9623900651931763,0.9455040693283081,0.09201129525899887,0.1544642448425293
0.9657264351844788,0.9618528485298157,0.08957666158676147,0.1412382572889328
0.9645131826400757,0.9618528485298157,0.09135522693395615,0.10821186751127243
0.9702759981155396,0.9673024415969849,0.07524597644805908,0.11648599058389664
0.9620867371559143,0.9564032554626465,0.1019446849822998,0.13191309571266174
0.9678495526313782,0.9482288956642151,0.09121403098106384,0.13564914464950562
0.9693660736083984,0.9673024415969849,0.08011268824338913,0.1239263042807579
0.9733090400695801,0.9591280817985535,0.0670769214630127,0.13342012465000153
0.9781619906425476,0.9536784887313843,0.05056280270218849,0.14400595426559448
0.9748256206512451,0.9564032554626465,0.06192364916205406,0.13711942732334137
0.9857445955276489,0.9564032554626465,0.04045610874891281,0.12426047772169113
0.9754322171211243,0.9591280817985535,0.06608552485704422,0.12565092742443085
0.9842280745506287,0.9673024415969849,0.041851866990327835,0.11339449882507324
0.9808917045593262,0.9591280817985535,0.0511607863008976,0.14062780141830444
0.980285108089447,0.9564032554626465,0.05096981301903725,0.15220512449741364
0.9878677725791931,0.9673024415969849,0.03165040537714958,0.11594747751951218
0.9836214780807495,0.9673024415969849,0.0474984385073185,0.12619900703430176
0.9839248061180115,0.9618528485298157,0.04113257676362991,0.11672834306955338
0.966029703617096,0.9618528485298157,0.11233803629875183,0.1298370212316513
0.9881710410118103,0.9700272679328918,0.03980075940489769,0.1160024106502533
0.993327260017395,0.972752034664154,0.022593749687075615,0.12642492353916168
0.9942371845245361,0.9700272679328918,0.02018962800502777,0.12598276138305664
0.9927206635475159,0.9645776748657227,0.025397034361958504,0.12054875493049622
0.9899908900260925,0.9673024415969849,0.025750363245606422,0.11728531867265701
0.9912041425704956,0.975476861000061,0.025979800149798393,0.1277649849653244
0.9896876215934753,0.9700272679328918,0.02546492964029312,0.12145091593265533
0.9942371845245361,0.9673024415969849,0.015449471771717072,0.14377322793006897
0.9960570335388184,0.975476861000061,0.013335349038243294,0.14471197128295898
0.9951471090316772,0.9645776748657227,0.01377926766872406,0.14876949787139893
0.9890809655189514,0.9700272679328918,0.035804182291030884,0.13751934468746185
0.9848346710205078,0.9645776748657227,0.04295944795012474,0.12831230461597443
0.9915074110031128,0.9536784887313843,0.024824578315019608,0.17627942562103271
0.9881710410118103,0.9591280817985535,0.03102041408419609,0.14267313480377197
0.9951471090316772,0.9645776748657227,0.013154136948287487,0.1340368241071701
0.9930239319801331,0.972752034664154,0.022032370790839195,0.11304052919149399
0.9921140670776367,0.9645776748657227,0.028988510370254517,0.1276976317167282
0.993630588054657,0.975476861000061,0.02150201052427292,0.11695446074008942
0.993327260017395,0.9509536623954773,0.02076658047735691,0.18476104736328125
0.9960570335388184,0.975476861000061,0.011811000294983387,0.1309043914079666
0.9960570335388184,0.972752034664154,0.012045538984239101,0.12680988013744354
0.973612368106842,0.9700272679328918,0.08443158864974976,0.12590333819389343
0.9915074110031128,0.9618528485298157,0.03740539774298668,0.163810595870018
0.9924173355102539,0.9673024415969849,0.019183088093996048,0.12605297565460205
0.9990900754928589,0.9700272679328918,0.006711494643241167,0.13063481450080872
0.9966636300086975,0.975476861000061,0.009903370402753353,0.12841631472110748
0.9981801509857178,0.9700272679328918,0.007674848660826683,0.14224159717559814
0.9972702264785767,0.975476861000061,0.010174316354095936,0.12937197089195251
0.9966636300086975,0.972752034664154,0.009538039565086365,0.13495279848575592
0.9957537055015564,0.9673024415969849,0.011215070262551308,0.15495522320270538
0.9972702264785767,0.972752034664154,0.01159016601741314,0.13834448158740997
0.9972702264785767,0.9673024415969849,0.011197373270988464,0.10885070264339447
0.9990900754928589,0.9673024415969849,0.005580651108175516,0.1388450264930725
0.9984834790229797,0.9700272679328918,0.004966279491782188,0.1432146430015564
0.9990900754928589,0.9700272679328918,0.004700507968664169,0.12218943238258362
0.9990900754928589,0.975476861000061,0.003977875225245953,0.13077838718891144
0.999696671962738,0.9700272679328918,0.002633623080328107,0.12336128950119019
0.9984834790229797,0.975476861000061,0.003551331115886569,0.16845814883708954
0.9960570335388184,0.9700272679328918,0.009526028297841549,0.11903951317071915
0.9993934035301208,0.972752034664154,0.0032098516821861267,0.1354542076587677
0.9987867474555969,0.9618528485298157,0.005428844131529331,0.21077100932598114
0.9954504370689392,0.972752034664154,0.01139906421303749,0.13509391248226166
0.9978768825531006,0.9400544762611389,0.006619129329919815,0.24380381405353546
0.9909008145332336,0.9700272679328918,0.04206876456737518,0.1367921680212021
0.9942371845245361,0.972752034664154,0.021794065833091736,0.12652960419654846
0.9951471090316772,0.9700272679328918,0.011784075759351254,0.15042147040367126
0.9909008145332336,0.9455040693283081,0.03261594846844673,0.23449832201004028
